ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x21bac,CUS_0x6318,July,Tessa Walshg,22,199-90-4095,Accountant,55732.68000000001,4903.39,8,8,27,5,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Not Specified",12,9,8.35,14.0,Standard,2536.84,31.432253682197853,11 Years and 4 Months,Yes,208.2720117975153,204.3109499116426,High_spent_Medium_value_payments,327.7560382908422,-1
0x11a96,CUS_0x563c,January,Francescow,6863,366-24-0480,Mechanic,58416.36,4877.03,6,6,29,5,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Personal Loan, and Credit-Builder Loan",52,27,7.199999999999998,11.0,_,1300.14,32.375318454509376,11 Years and 3 Months,Yes,224.2047012615937,248.9859358538612,High_spent_Small_value_payments,274.5123628845451,-1
0x2095,CUS_0xacbe,August,Henryg,38,406-29-0152,Media_Manager,10034.55,719.2125,4,4,28,6,"Home Equity Loan, Mortgage Loan, Payday Loan, Personal Loan, Mortgage Loan, and Student Loan",24,9,12.65,7.0,Standard,1669.84,33.722304244161265,9 Years and 10 Months,NM,41.08254704356354,47.337746766438215,High_spent_Small_value_payments,243.50095618999825,0
0x1cfd5,CUS_0xa2f4,August,Rosendahlx,32,564-46-1659,Journalist,15836.57,1552.7141666666666,7,8,18,7,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",48,20,17.85,6.0,Bad,4880.95,26.3880532076932,10 Years and 2 Months,Yes,50.42557277379056,90.62882987074566,High_spent_Small_value_payments,274.21701402213046,1
0xd581,CUS_0x6963,April,Lashy,27,958-37-1518,Lawyer,56270.8_,4540.233333333334,6,5,23,5,"Student Loan, Personal Loan, Auto Loan, Credit-Builder Loan, and Mortgage Loan",45,24,28.19,10.0,Bad,3514.71,30.88078997140249,11 Years and 8 Months,Yes,129.0856836604599,116.8300207397068,High_spent_Medium_value_payments,458.10762893316667,0
0x62cf,CUS_0x2b2c,June,Perryy,52,676-48-0117,Entrepreneur,43312.78,3423.398333333333,4,1,3,1,Mortgage Loan,12,6,-2.76,2.0,Good,208.96,28.70738939609008,19 Years and 1 Months,No,25.34841994951779,440.2365317224337,Low_spent_Small_value_payments,166.75488166138192,0
0x15061,CUS_0x94f4,August,Claree,32,092-79-1687,Mechanic,40196.9,3139.0425724561437,2,5,7,1,Home Equity Loan,0,13,14.07,4.0,_,613.9,33.80697707970189,20 Years and 0 Months,No,272.69762999584054,87.2639418176793,High_spent_Small_value_payments,490.81168906367105,1
0x161c3,CUS_0x79bf,June,Flakj,31,871-58-3781,Journalist,9533.995,797.4995833333335,9,5,25,8,"Credit-Builder Loan, Payday Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Auto Loan",32,20,19.72,10.0,Bad,2579.1,25.720285734193816,7 Years and 9 Months,Yes,61.366427822022274,__10000__,Low_spent_Medium_value_payments,216.83263141415262,0
0x3c67,CUS_0x2692,February,Eva Kuehnenh,37,358-88-9676,Accountant,20758.37,1458.8641666666665,0,5,11,4,"Home Equity Loan, Not Specified, Not Specified, and Not Specified",28,10,15.91,2.0,Good,1328.24,34.209828509013555,31 Years and 2 Months,No,53.704970011066,22.808309733082062,High_spent_Large_value_payments,309.3731369225186,-1
0x15099,CUS_0x12c1,April,Michelek,48,902-44-7100,Manager,85760.85,7172.7375,2,6,5,4,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",17,2,10.92,1.0,Good,695.2,39.265042282379326,30 Years and 11 Months,No,171.43019791284397,69.42036150789373,!@9#%8,716.4231905792624,-1
0x159fd,CUS_0x1b9c,August,Martin Santad,42,253-28-5253,Media_Manager,11603.81_,900.9841666666664,6,7,12,2,"Mortgage Loan, and Not Specified",24,15,7.4,4.0,Good,10.55,29.297149604173907,20 Years and 2 Months,No,15.04266866289958,66.23595633094,Low_spent_Large_value_payments,278.81979167282714,1
0x4334,CUS_0x5999,March,Dayn,35,905-67-0656,Scientist,58537.38,4688.115,7,5,19,4,"Payday Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",19,12,15.11,5.0,_,259.63,38.87810423691674,22 Years and 10 Months,No,105.85330620963568,286.18627178542926,Low_spent_Small_value_payments,366.77192200493516,0
0x20fb7,CUS_0x4d66,June,alazs Koranyif,45,178-31-0860,Developer,27292.5,2254.375,5,6,8,4,"Home Equity Loan, Not Specified, Personal Loan, and Home Equity Loan",28,15,18.56,4.0,Standard,1434.18,23.032329509465143,6 Years and 1 Months,Yes,85.04387658822392,64.59445330314755,Low_spent_Medium_value_payments,355.79917010862846,0
0x54de,CUS_0x3b33,January,Davidw,33,218-74-2565,Scientist,39883.46,3520.6216666666664,7,6,28,9,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Auto Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",32,14,27.12,6.0,Bad,4838.26,24.62237841023021,1 Years and 4 Months,Yes,220.4014984425696,116.77946808783425,High_spent_Small_value_payments,274.8812001362629,0
0x2049b,CUS_0x93ba,June,Ransdell Piersonm,23,159-90-4552,Lawyer,110603.94,9463.995,5,7,12,1_,Student Loan,24,13,5.75,1.0,Standard,805.01,29.015745613861284,20 Years and 1 Months,No,68.79160161584161,318.9748918878243,High_spent_Medium_value_payments,808.6330064963342,0
0x18600,CUS_0x913e,July,Nia Williamsx,53,#F%$D@*&8,_______,109901.58,9423.465,2,4,9,2,"Debt Consolidation Loan, and Personal Loan",11,6,2.35,0.0,Good,932.25,37.42944925852726,23 Years and 5 Months,No,132.49041184061517,96.86250194197235,High_spent_Large_value_payments,952.9935862174126,1
0x14ed3,CUS_0x3643,June,Melanie Burtonk,18,580-77-2584,Mechanic,46230.26,3579.521666666667,8,3,11,1,Student Loan,23,16,10.76,11.0,Standard,260.98,36.58466119579328,8 Years and 2 Months,Yes,34.425286675623546,102.07811471911648,High_spent_Medium_value_payments,471.4487652719267,0
0x15595,CUS_0x6817,August,Padraic Halpins,31,951-66-5100,Scientist,145056.64,11965.053333333335,4,5,11,6,"Mortgage Loan, Personal Loan, Not Specified, Personal Loan, Auto Loan, and Debt Consolidation Loan",12,14,15.8,9.0,_,529.67,36.39232836637366,6 Years and 0 Months,Yes,474.93045037457534,208.71225535225625,!@9#%8,752.8626276065021,0
0x1418c,CUS_0x74b1,March,Wendell Roelfe,21,#F%$D@*&8,Media_Manager,8590.155_,979.84625,6,5,30,7,"Student Loan, Not Specified, Payday Loan, Personal Loan, Not Specified, Personal Loan, and Personal Loan",36,9,7.79,9.0,Standard,2622.84,27.30601756636755,5 Years and 9 Months,Yes,30.8866690759184,92.52296779836873,Low_spent_Small_value_payments,264.5749881257129,-1
0x1a02e,CUS_0x2eb7,January,Danielj,17,#F%$D@*&8,Doctor,19963.97,1477.664166666667,5,10,31,5,"Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan",15,11,15.32,7.0,Standard,1983.53,22.66087081184808,9 Years and 5 Months,Yes,52.60022673725382,121.70960852931113,Low_spent_Small_value_payments,263.4565814001017,-1
0x3ce1,CUS_0xb761,April,Dominique Vidalonz,38,528-98-1987,Scientist,30450.84,2506.57,6,7,8,3,"Debt Consolidation Loan, Auto Loan, and Debt Consolidation Loan",27,15,11.98,0.0,Standard,203.69,31.18287772358457,20 Years and 5 Months,No,49.394740875242405,16.900619676265492,High_spent_Large_value_payments,424.3616394484922,0
0x137b5,CUS_0x4056,April,Frankelb,46,077-34-1491,Developer,71842.8,6101.9000000000015,3,7,12,2,"Payday Loan, and Credit-Builder Loan",13,10,7.41,4.0,Standard,39.31,36.24155386624243,26 Years and 10 Months,No,65.27357156843968,504.6338229502415,Low_spent_Medium_value_payments,320.2826054813188,0
0x1ae36,CUS_0x5aa9,May,Paramadithas,23,322-16-2958,Journalist,64269.24,5112.77,6,7,6,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Not Specified",25,15,19.51,8.0,Standard,187.22,25.182828793443843,14 Years and 1 Months,Yes,268.31399622952654,190.6558280350809,High_spent_Medium_value_payments,302.3071757353925,0
0x18ab7,CUS_0x8517,February,Sarah Marshg,40,934-91-6807,Accountant,58372.92,5067.41,7,9,18,5,"Not Specified, Mortgage Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",39,20,24.77,10.0,Bad,3267.56,28.853570623960053,12 Years and 5 Months,Yes,178.04430649179264,169.39087667025703,High_spent_Medium_value_payments,409.30581683795026,0
0x5634,CUS_0x8df6,July,Nadia Saleems,33,217-58-1095,Lawyer,7174.99,886.9158333333335,10,8,25,7,"Payday Loan, Personal Loan, Payday Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Mortgage Loan",49,24,20.88,12.0,Bad,4265.64,28.46705998633297,6 Years and 3 Months,Yes,32.266669661345375,39.7850020604195,Low_spent_Large_value_payments,286.6399116115685,0
0xa3aa,CUS_0x65e9,January,Chiangt,28,083-42-9959,Mechanic,81481.02,6973.085,3,4,7,2,"Auto Loan, and Student Loan",7,15,8.11,0.0,Standard,211.88,27.496359994046653,24 Years and 5 Months,No,69.37983689818253,679.7341400133821,Low_spent_Small_value_payments,238.19452308843552,0
0x22732,CUS_0x23c8,May,Herbert Lashy,37,209-61-0204,Entrepreneur,81367.12,6943.593333333332,5,5,7,2,"Not Specified, and Home Equity Loan",12,13,4.78,1.0,Standard,1039.7,26.94183152940238,24 Years and 8 Months,No,100.2753164168918,54.22794078462921,High_spent_Large_value_payments,779.8560761318123,0
0xf9d4,CUS_0x69a6,March,Freifeldv,31,675-99-1025,Mechanic,130289.46,10677.455,0,4,3,1,Home Equity Loan,3,3,0.88,0.0,_,1175.61,45.23297622066707,28 Years and 0 Months,No,76.06073445297399,141.97501136489666,High_spent_Large_value_payments,1089.7097541821297,1
0x16bc0,CUS_0xc203,July,"ODonnell""w",24,579-00-9945,Manager,14143.68,925.64,7,10,26,9,"Payday Loan, Student Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",33,18,29.31,2185.0,Bad,3729.82,27.565995172681426,3 Years and 5 Months,Yes,99.62050644230416,73.5530080278069,!@9#%8,199.39048552988896,0
0x13f9e,CUS_0x19a9,January,Dhanya Skariachanh,27,923-50-7465,Engineer,13363794.0,1403.3675,6,5,29,9,"Personal Loan, Payday Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Student Loan",25,19,_,7.0,Bad,3127.87,37.29102086555671,12 Years and 7 Months,Yes,93.95697677048248,85.50673869461984,Low_spent_Small_value_payments,250.87303453489773,0
0x1e258,CUS_0x1dd3,July,Gerryg,24,936-83-6588,Manager,68484.44,5684.036666666668,5,7,5,5,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Home Equity Loan",17,21,12.52,8.0,Standard,105.41,38.93518432162371,12 Years and 7 Months,NM,225.53566734078024,242.2060518307006,High_spent_Small_value_payments,360.66194749518576,0
0x90c1,CUS_0x3a9d,August,Garimac,23,725-74-3647,Scientist,88726.46,7104.871666666668,2,3,7,-100,"Personal Loan, Mortgage Loan, and Home Equity Loan",5,4,8.92,4.0,_,477.58,38.05516456866812,31 Years and 9 Months,No,161.22424910969863,172.10845694280343,High_spent_Medium_value_payments,627.1544606141647,1
0x4cda,CUS_0x18af,January,Kirsten Donovans,41,327-55-6815,_______,56604.96,4515.08,6,8,19,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Student Loan, Payday Loan, Not Specified, Payday Loan, Auto Loan, and Mortgage Loan",22,16,6.09,9.0,Bad,4870.27,36.40129153639755,2 Years and 4 Months,Yes,374.1427095468441,59.23532333458566,High_spent_Medium_value_payments,268.12996711857033,-1
0x152f3,CUS_0xb7d0,June,Angelax,38,668-54-0278,Engineer,16449.27,1089.7725,8,6,20,2,"Debt Consolidation Loan, and Not Specified",19,15,19.86,4.0,Standard,1385.18,37.93502437845508,8 Years and 1 Months,Yes,16.598134235774197,83.68779017397723,Low_spent_Medium_value_payments,288.69132559024865,0
0x1a340,CUS_0x7ae1,July,Schnurra,22,416-76-5161,Teacher,23939.93,2156.9941666666664,6,3,6,1,Not Specified,33,11,6.39,2.0,_,457.78,29.857627896934236,21 Years and 11 Months,No,13.786699970460765,48.16283302622299,High_spent_Large_value_payments,393.7498836699829,0
0x2285c,CUS_0xae14,March,Soyounga,41,047-52-5852,Media_Manager,15137.3,1303.4416666666666,8,5,32,6,"Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Personal Loan",26,13,15.7,12.0,_,1896.03,30.74237200235316,16 Years and 11 Months,Yes,59.76126725009346,82.73228061491466,Low_spent_Small_value_payments,277.8506188016586,-1
0x39c6,CUS_0x2b52,January,Laynem,42,140-37-8162,Doctor,88778.4,7635.2,3,7,8,-100,"Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",5,8,4.17,3.0,Standard,44.85,33.8068732606692,25 Years and 7 Months,Yes,295.3137499703167,399.9046963499224,High_spent_Small_value_payments,328.30155367976096,0
0xb6dc,CUS_0x12fc,July,illo,18,439-29-4580,Manager,128450.32,10943.193333333336,1,5,4,3,"Home Equity Loan, Student Loan, and Personal Loan",8,2,6.66,4.0,_,23.79,26.174399292705804,30 Years and 8 Months,NM,161.48753156568546,397.3763974171727,High_spent_Medium_value_payments,785.4554043504753,1
0x250f6,CUS_0x15cc,May,Anna Yukhananova,25_,009-20-6501,Manager,9669.05,925.7541666666666,8,6,31,6,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, Auto Loan, and Not Specified",27,23,2.25,15.0,_,1626.12,32.75177958091515,9 Years and 7 Months,Yes,44.19159101141758,37.74759941560192,Low_spent_Medium_value_payments,290.63622623964716,-1
0x10569,CUS_0x849d,April,Baynesa,35,730-96-4622,Media_Manager,174826.76,14584.896666666667,1766,7,11,2,"Not Specified, and Payday Loan",6,10,4.5,514.0,Good,819.92,35.4975247595976,28 Years and 8 Months,NM,279.6048939854535,575.8232891630893,!@9#%8,883.061483518124,-1
0x1065d,CUS_0xb2b8,August,Soyoung Kimp,37,708-90-6151,Lawyer,20634.78,1572.5649999999996,5,3,18,4,"Mortgage Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",29,13,17.98,17.0,Standard,2483.98_,32.615113869951486,7 Years and 11 Months,Yes,55.57719291040157,__10000__,High_spent_Medium_value_payments,285.9745283613468,0
0x25087,CUS_0x9f9,February,Vaughanl,21,105-99-5206,Media_Manager,74913.76,6443.813333333333,2,4,5,3,"Student Loan, Student Loan, and Not Specified",13,2,3.57,3.0,Good,558.21,36.54855038011922,16 Years and 8 Months,No,170.93439730824542,__10000__,High_spent_Large_value_payments,565.5860206104685,1
0x6907,CUS_0x21e9,February,Baertleinh,24,802-04-2637,Journalist,43335.48,3670.29,7,5,19,6,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",48,16,15.83,9.0,Standard,1264.71,27.581782790106548,18 Years and 8 Months,Yes,133.68868684473466,69.53865232014006,High_spent_Small_value_payments,423.8016608351253,-1
0x241ab,CUS_0x383d,February,Annah,54,245-61-6021,Scientist,68845.36_,5478.113333333334,4,5,11,2,"Credit-Builder Loan, and Mortgage Loan",27,9,7.55,0.0,Good,456.33,35.5838321340546,20 Years and 3 Months,No,99.90013813083004,343.74273741632123,Low_spent_Small_value_payments,394.16845778618216,1
0x24c8d,CUS_0x43be,April,Careyh,41,976-14-9766,Accountant,16511.62,1362.9683333333332,7,9,32,8,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, Student Loan, Debt Consolidation Loan, and Payday Loan",48,25,18.88,11.0,Bad,4821.28,32.212383739044014,4 Years and 6 Months,NM,105.4461616100283,181.42635292960134,Low_spent_Small_value_payments,139.42431879370372,0
0x9372,CUS_0xa387,January,Mikolajczaku,26,959-82-5575,Writer,85303.08,6847.59,5,7,20,4,"Student Loan, Mortgage Loan, Personal Loan, and Payday Loan",22,12,15.37,3.0,_,1024.56,28.182706255858463,21 Years and 5 Months,Yes,264.27370269387256,218.54563140865883,High_spent_Medium_value_payments,451.93966589746867,0
0x191c5,CUS_0x5d0c,August,Luciana Lopezn,28,133-75-8141,Lawyer,52639.65,4618.6375,3,6,9,4,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, and Personal Loan",27,8,9.0,6.0,Standard,1477.09,31.765566448005885,10 Years and 10 Months,Yes,109.95347060199984,450.01997818224123,Low_spent_Small_value_payments,191.89030121575902,-1
0x1dda4,CUS_0x7e50,March,Bend,48,882-21-7332,Writer,170986.72,14137.893333333332,0,5,8,4,"Auto Loan, Personal Loan, Credit-Builder Loan, and Student Loan",1,0,3.37,3.0,Good,396.58,31.49819407994307,32 Years and 3 Months,No,460.20458698700327,204.47850891367864,!@9#%8,989.1062374326517,1
0x34c6,CUS_0x8e90,May,Karena,54,257-90-0023,Engineer,41821.27,3430.105833333333,5,4,11,2,"Mortgage Loan, and Home Equity Loan",1,11,9.45,0.0,Good,791.51,30.71955139097847,25 Years and 9 Months,NM,63.237240845825845,158.15803336563394,High_spent_Small_value_payments,381.6153091218736,1
0x969d,CUS_0x59c7,August,Jennifer Ablanp,29,650-76-1704,Mechanic,33036.44,2881.036666666667,4,3,17,6,"Payday Loan, Mortgage Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Home Equity Loan",27,16,13.76,7.0,Standard,1377.16,27.76909151350192,6 Years and 10 Months,NM,143.14034480959944,234.05658174184452,Low_spent_Small_value_payments,200.9067401152227,0
0x19d94,CUS_0x6987,July,Steve Gormane,33,132-81-3981,Lawyer,17640.42,1380.035,7,5,3120,-100,"Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, and Home Equity Loan",21,17,26.55,12.0,Bad,4698.82,37.42551942233221,3 Years and 3 Months,Yes,80.61286414846036,172.94779543503543,Low_spent_Small_value_payments,174.44284041650425,-1
0x12ff6,CUS_0x9a4f,January,Lisa Richwinen,29,509-08-5237,Entrepreneur,93363.45,8019.287500000001,1013,7,15,3,"Credit-Builder Loan, Auto Loan, and Not Specified",27,15,16.68,4.0,Standard,352.86,39.44369478432171,26 Years and 3 Months,NM,199.1752875163028,549.5981806533616,Low_spent_Medium_value_payments,333.15528183033564,0
0x16ebc,CUS_0x1c89,March,Tanyab,17,794-52-2242,Writer,8723.565,506.96375,10,10,33,9,"Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, Not Specified, Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",45,21,16.6,11.0,Bad,4200.42,25.7373070220852,12 Years and 7 Months,Yes,45.16312883070099,44.43010102270554,Low_spent_Medium_value_payments,241.10314514659348,0
0x12909,CUS_0x9fc5,April,Laurencef,29,896-56-4601,_______,78809.88,6341.490000000002,8,4,6,3,"Payday Loan, Personal Loan, and Student Loan",20,13,7.57,7.0,Standard,203.21,26.35704580768374,20 Years and 4 Months,Yes,172.1503241171101,164.25699176096182,High_spent_Medium_value_payments,547.7416841219281,0
0xd058,CUS_0x8090,March,Jeffrey Kerrn,34,560-15-3729,Musician,22311.08,1561.256666666667,4,3,7,4,"Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",24,16,1.34,0.0,Standard,318.78,33.51478990113495,24 Years and 0 Months,No,58.98276403850478,122.25765098535248,Low_spent_Small_value_payments,264.8852516428094,0
0x1e639,CUS_0x14ec,April,Mattp,26,931-56-3569,Media_Manager,35180.42,2695.7016666666664,5,7,12,2,"Mortgage Loan, and Mortgage Loan",18,0,7.2,2.0,Good,33.8,36.05000278890793,25 Years and 4 Months,No,44.60716114646277,179.48762623935215,Low_spent_Small_value_payments,335.47537928085166,-1
0x2a6d,CUS_0x7888,August,Humery,50,262-53-0576,Architect,122713.6,10114.133333333331,5,6,14,2,"Credit-Builder Loan, and Not Specified",11,10,12.46,1.0,Standard,128.33,36.69183767765136,23 Years and 2 Months,NM,146.26888703519208,735.3854195916738,Low_spent_Medium_value_payments,409.7590267064676,0
0x3a0f,CUS_0x382f,February,Barreraz,16_,601-28-4815,Entrepreneur,9889.575,977.13125,10,10,17,2,"Debt Consolidation Loan, and Home Equity Loan",60,15,19.27,9.0,Bad,2142.54,36.81826926931052,18 Years and 4 Months,NM,12.100551928718165,44.05530338106433,High_spent_Small_value_payments,301.55726969021754,-1
0x14385,CUS_0x6468,April,Buggeu,50,330-62-1012,Accountant,120948.16,10373.013333333334,0,5,2,2,"Mortgage Loan, and Auto Loan",13,10,7.61,1.0,Good,16.36,28.398677647294488,26 Years and 1 Months,NM,121.8453296414455,317.7724523226309,Low_spent_Medium_value_payments,877.6835513692572,1
0x4f39,CUS_0x12dd,August,Liana B.v,36,954-59-1206,Developer,31754.27,2541.1891666666666,1,3,11,4,"Mortgage Loan, Payday Loan, Mortgage Loan, and Payday Loan",10,-1,6.81,5.0,_,647.94,28.333369329064432,19 Years and 3 Months,NM,76.53550481198546,190.01464649213744,Low_spent_Small_value_payments,277.56876536254384,1
0x20ef3,CUS_0x84c3,February,Laurence Frostf,19,631-17-2729,Scientist,52797.3,4352.775,10,6,33,5,"Debt Consolidation Loan, Student Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",60,18,19.9,6.0,Bad,2563.97,29.6107010087384,6 Years and 5 Months,Yes,209.9328876282393,316.32310543445607,Low_spent_Medium_value_payments,189.02150693730462,-1
0x19c50,CUS_0x48f,July,Stefanoo,25,323-92-8842,Journalist,72629.12,5884.426666666666,8,9,19,7,"Personal Loan, Not Specified, Debt Consolidation Loan, Student Loan, Student Loan, Personal Loan, and Payday Loan",40,24,21.23,16.0,Bad,4748.34,33.62810462779339,8 Years and 1 Months,Yes,293.7841875314496,162.1927989137815,High_spent_Medium_value_payments,382.4656802214356,-1
